text,solution
"The plates rattled with pleasure, and the carpet-broom brought some green parsley out of the dust-hole and crowned the saucepan, for he knew it would vex the others; and he thought, 'If I crown him to-day he will crown me to-morrow.'
60:60	H:N	H:H	'Now, let us have a dance,' said the fire-tongs; and then how they danced and stuck up one leg in the air.",joy
The chair-cushion in the corner burst with laughter when she saw it.,joy
"'Shall I be crowned now?' asked the fire-tongs; so the broom found another wreath for the tongs.
63:63	D:N	D:H	'They were only common people after all,' thought the matches.",neutral
"The tea-urn was now asked to sing, but she said she had a cold, and could not sing without boiling heat.",neutral
"They all thought this was affectation, and because she did not wish to sing excepting in the parlor, when on the table with the grand people.",neutral
"In the window sat an old quill-pen, with which the maid generally wrote.
67:67	H:N	N:N	There was nothing remarkable about the pen, excepting that it had been dipped too deeply in the ink, but it was proud of that.
68:68	N:N	N:N	'If the tea-urn won't sing,' said the pen, 'she can leave it alone; there is a nightingale in a cage who can sing; she has not been taught much, certainly, but we need not say anything this evening about that.'",neutral
"'I think it highly improper,' said the tea-kettle, who was kitchen singer, and half-brother to the tea-urn, 'that a rich foreign bird should be listened to here.
70:70	N:N	N:N	Is it patriotic?
71:71	N:N	N:N	Let the market-basket decide what is right.'
72:72	A:A	A:N	'I certainly am vexed,' said the basket; 'inwardly vexed, more than any one can imagine.",neutral
Are we spending the evening properly?,neutral
Would it not be more sensible to put the house in order?,neutral
If each were in his own place I would lead a game; this would be quite another thing.',neutral
"'Let us act a play,' said they all.
77:77	N:N	N:N	At the same moment the door opened, and the maid came in.
78:78	N:N	N:N	Then not one stirred; they all remained quite still; yet, at the same time, there was not a single pot amongst them who had not a high opinion of himself, and of what he could do if he chose.
79:79	D:N	D:N	'Yes, if we had chosen,' they each thought, 'we might have spent a very pleasant evening.'",neutral
"The maid took the matches and lighted them; dear me, how they sputtered and blazed up!
81:81	H:N	H:N	'Now then,' they thought, 'every one will see that we are the first.",neutral
How we shine; what a light we give!',neutral
Even while they spoke their light went out.,neutral
"What a capital story, said the queen, ""I feel as if I were really in the kitchen, and could see the matches; yes, you shall marry our daughter.""",neutral
"Certainly, said the king, ""thou shalt have our daughter.""",neutral
The king said thou to him because he was going to be one of the family.,neutral
"The wedding-day was fixed, and, on the evening before, the whole city was illuminated.",neutral
Cakes and sweetmeats were thrown among the people.,neutral
"The street boys stood on tiptoe and shouted ""hurrah,"" and whistled between their fingers; altogether it was a very splendid affair.",joy
"I will give them another treat, said the merchant's son.",neutral
"So he went and bought rockets and crackers, and all sorts of fire-works that could be thought of, packed them in his trunk, and flew up with it into the air.",neutral
What a whizzing and popping they made as they went off!,neutral
"The Turks, when they saw such a sight in the air, jumped so high that their slippers flew about their ears.",neutral
It was easy to believe after this that the princess was really going to marry a Turkish angel.,neutral
"As soon as the merchant's son had come down in his flying trunk to the wood after the fireworks, he thought, ""I will go back into the town now, and hear what they think of the entertainment.""",neutral
It was very natural that he should wish to know.,neutral
"And what strange things people did say, to be sure! every one whom he questioned had a different tale to tell, though they all thought it very beautiful.",neutral
"'I saw the Turkish angel myself, said one; ""he had eyes like glittering stars, and a head like foaming water.""",neutral
"He flew in a mantle of fire, cried another, ""and lovely little cherubs peeped out from the folds.""",neutral
"He heard many more fine things about himself, and that the next day he was to be married.",neutral
After this he went back to the forest to rest himself in his trunk.,neutral
It had disappeared!,neutral
A spark from the fireworks which remained had set it on fire; it was burnt to ashes!,neutral
"So the merchant's son could not fly any more, nor go to meet his bride.",neutral
"She stood all day on the roof waiting for him, and most likely she is waiting there still; while he wanders through the world telling fairy tales, but none of them so amusing as the one he related about the matches.",neutral
"There was once a man called Frederick: he had a wife whose name was Catherine, and they had not long been married.",neutral
One day Frederick said.,neutral
"Kate!
3:3	N:N	N:N	I am going to work in the fields; when I come back I shall be hungry so let me have something nice cooked, and a good draught of ale.",neutral
