text,solution
"well, joshua’s coming tomorrow since don’t guts ask out, i’m going sell coat put note pocket.",6
"oh yeah? joshua, give call sometime, guys like never go style—what throw away?",6
hi guys!,0
hey!,6
"hey, guys too?",6
"oh, went see collection victorian doorknobs cupert-hewitt museum.",6
without me?!,5
"uncle dragged us there. but, actually turned really interesting.",5
yeah.,6
"ornate beautiful, mean look that!",5
"i'm sayin', see one picture ed begley, jr.",4
can't believe rather go me.,5
"would excuse me, please? i'm trying date here.",3
"fine, stop thinking me.",0
"can't it, you?",6
i'm thinking you. what?,6
"get it. see guy, anyway?",5
well... happens nice... guy....,6
"mean, come on, buddy, get",6
"rachel, come on. give us chance.",6
"ross, hard.",1
"no, no, no... why, might get weird everyone else?",6
cares them.,6
us.,6
"look, i-i've love since, like, ninth grade.",6
"ross, like best friend.",0
know.,6
"broke up, lost you...",2
"ohh, god.",1
"hello? can’t come phone right now. oh, right problem. okay, bye-bye.",6
work? mad? jack? yell?!,2
"j-j-just relax, nobody yelled. jack calling make sure",6
thank god.,0
"yeah, she’s fired.",6
"...dumb, drunken, bitch!!! thank you, thanks.",3
"hey, here’s question; guys get finest oak east mississippi?",6
"uh-huh, first tell us got prettiest lace land.",6
i’m reading ad.,6
"looks good, uh?",1
yeah.,6
"stunning entertainment center. fine, fine italian craftsmanship.",6
"oh god, guys selling entertainment center?",5
why? love thing.,0
want it?,6
oh no.,4
"ahh, gepeto, $5,000 dollars? insane?",5
"hey, ad alone cost 300 bucks!",6
"right look, i’m changing 50 bucks, best offer.",6
kind profit that?! call accountant.,3
nooo.,6
oh. do?,5
"that's right ross, see new apartment!",6
see me!,6
"yesterday, day before.",6
shark attack bit yet?,6
"nope. op, wait! goes.",6
hey!,6
hey!,6
hey!,6
guys up?,5
"oh, wanted finish crossword went bed. hey, know six-letter word red?",6
"yeah, think that's wrong, there's connect dots later. hey, maroon?",6
"yes, smart!",0
"aww, guys cute!",0
know.,6
"right, i'll see morning.",6
okay.,6
what's her?,4
know.,6
"hey, know decide.",6
"okay, i'm gonna ask questions answer real quick.",6
okay?,6
okay.,6
like better action comedy?,6
action.,6
would rather sleep monica rachel?,6
"dude, sick.",4
"oh, i'm sorry. forgot whole rachel thing.",5
"mean, unbelievable.",5
"know. really, really huge.",5
not. small. tiny. petite. wee.,6
"ok, mute button woman?",4
jewelry.,6
hi! i’m dr. drake remoray routine questions need ask you.,6
really? i’ve dealing dr. wells.,5
"know, i’m neurologist.",6
"safe side, dr. wells wanted comprehensive overview status sent me.",6
dr. wells woman.,5
"test. good response. right, full name.",6
clifford burnett.,6
date birth?,6
16-nov,6
age?,6
can’t figure based date birth?,3
"i’m doctor cliff, mathematician.",6
i’m 33.,6
"okay. uh, married.",6
no.,6
"oh really? so, 33 still single, would say commitment issues?",5
questions personal?,5
yes.,6
well uh must know i’m widower.,1
oh that’s terrible. i’m-i’m really sorry.,1
yeah.,6
hmm. sleep women never call again?,6
no.,6
"chandler muriel bing. boy, parents never gave chance they?",6
"hey! guys, i’m writing holiday song everyone. want hear it?",0
"pheebs, that’s great!",0
"oh, yay!",0
"y’know umm, rachel doesn’t rhyme draddle.",6
know it’s hard! nothing rhymes stupid name!,4
talking about? lots things rhyme rachel. bagel. mail. jail. bail. able. may-pole.,6
"good, thanks. maybe nickname like nickname that’s easier rhyme?",6
didn’t dad used call pumpkin?,6
okay.,6
"okay, this.",6
tell feel.,6
"uh, stand straight.",2
take couple deep breaths.,2
look confident.,2
joey? what’s up?,6
"uh, came i-i want talk something.",2
okay what’s up?,6
"do…is manage uh, create atmosphere support people working me.",6
see. nice sidestep thing way.,6
hardest thing i’ve ever done life.,6
gotta go!,6
oh!,6
"okay, don’t worry. you’re ready.",6
really?,5
absolutely! fight natural instincts you’ll great.,6
"now, mom, everything's going fine, really.",6
"yeah, ross great.",6
"he's uh, he's whole place.",6
"no, he's gone.",6
"no, fly back, really.",6
mean might chance?,5
would stop?,3
"i'm 26, i'm even thinking babies yet.",3
been?,6
"oh, baby.",0
mazel tov!,0
"oh, wow! get going. i-i got date tonight.",0
oh yeah! who?,5
know girl told lives poughkeepsie?,6
her.,6
"yeah, someone else meet, i-i can’t decide two them.",6
"y’know one poughkeepsie, even though she’s two hour train ride away, really pretty, really smart, and-and lot fun.",6
"girl, well, lives right uptown.",6
"y’know she’s, well she’s-she’s pretty, guess she’s smart, she’s",6
"she’s fun, want date all?",6
"well, i-i want give another chance, y’know?",6
lives close.,6
"and, end date, time, she-she said something was—if kidding funny.",6
"hand, wasn’t kidding, she’s fun, she’s stupid, kind racist.",3
hey!,0
"hey! ooh, first day working restaurant?",0
damn!,0
oh here’s whole bunch.,6
"oh, mean she’s gonna wedding waiting people whispering, ""oh poor girl.""",6
she’ll come back live alone.,1
oh god!,5
what?,5
"pregnancy test garbage, it’s positive. monica’s pregnant. guess won’t totally alone.",5
hi.,6
"listen, i’m sorry whole thing roger.",1
"really wasn’t right, i, want make you, umm, brought something think you’ll really enjoy.",3
"now, loan.",6
okay?,6
"i’m gonna, i’m gonna want back.",6
so… i’m gonna go now.,6
"i’m sorry, thought could can’t!",1
"right, well don’t go ex-boyfriend joey favor?!",1
"hey, wanna joey favor, maybe go joey.",6
"right ladies, here’s we’re gonna do.",6
"i-i wanna her, like her.",3
"oh, that’s fine! go instincts, go instincts.",0
"wait, now, again?",5
"come on! would please pay attention, could wake moment!",3
"hi, i’m joshua, i’m pick rachel.",6
"no-no-no, that’ joshua.",3
"want me, i’ve never met guy.",5
"anyway, rachel, i’m sorry can’t stay, rest us",1
look?,6
"oh, uh, i... don't... care.",6
"ok, now, remember, trading.",6
"get pretty one, get mess.",6
"hi, joey. well well, look brought. nice.",0
...and bring?,6
checking coats.,6
"joey, i'm gonna go wash cab smell hands.",6
"get white zinfandel, glass red janice.",6
janice?,5
oh.... my.... god.,5
"hey, janice.",6
"well, okay so, don’t worked quite yet. don’t say anything rachel, please?",3
"rachel one closest friends. although, one knows anything makes feel special. okay!",6
"okay, stop-stop! phoebe?!",1
hey rach!,3
that?!,5
"sorry, mix up. hey, movie?",6
haven’t seen yet!,6
well you’d better hurry! angelica! go! go!,5
pheebs! hey pheebs!,0
"uh, okay, pheebs?",6
yeah?,6
"umm, y'know day talking get go london kinda feeling left out?",6
yeah?,6
"right, well, felt really bad decided take little trip together!",0
"ohh, that's nice! great! well, where? where's trip?!",3
"well, thought would go picnic, central park!",0
"yeah, us! day!",0
sucks!,4
that's trip!,5
came park!,3
gonna high five stupid central park?,3
"""well, right house, right!""",3
"well, i'm gonna go home bask triumph central park idea.",3
"ho-ho-hold sec there, mr. kissey!",5
"y'know, i've meaning talk whole, little, new european thing got going on, need tell makes uncomfortable just—y'know—stop it!",3
trying bring little culture group.,1
"that's fine, bring mouth.",4
makes wanna puke!,4
there?,6
"yeah. she’s putting now, that’s her.",6
oh it’s right.,6
i’m guess i’m done whole dating thing.,1
it’s one thing life that’s suddenly completely different.,1
hard.,1
yeah know.,6
"hand um, seven months you’re gonna something you’re gonna love guy you’ve ever gone with.",6
wait.,6
"wait uh, wait first time baby grabs finger.",0
idea.,0
thanks sweetie.,6
"wanna, wanna grab coffee?",6
"oh no, think i’m gonna go home eat ten candy bars.",1
"hey, thought cheered up.",6
"oh did, twenty here.",6
right. good night.,6
good night.,6
hi,6
hi! hey mom.,0
"great party! 35 years. impressive, guys pearls wisdom?",0
jack?,5
would serve food sharp stick?,5
"that’s good question, dad. that’s good question",6
congratulations two!,0
thank you…we’re excited,0
"also, congratulations wedding.",0
wha—what?,5
look clown!,0
he’s got bigger boat thinks take whole river.,4
get way jackass!,3
names boat coast guard anyway?,4
here? coast’s way there.,5
hey!,3
hey! check out! unbelievable! joey holding breath almost four minutes!,5
dude! yo—you trying kill me?!,6
ow!,3
"really?! well, it’s like everyone else’s apartment. it’s got rooms, walls, ceilings.",6
"well, wanted see lived. now, give tour.",6
oh god! oh god!,5
"ah well, living room.",6
right. kitchen.,6
bedroom. well it’s pretty much typical... bedroom.,6
we’re still side door.,6
ha-ha,0
"yeah, didn’t get see it.",1
oh shoot! maybe next time. thanks lovely evening.,6
"um, she?",0
"oh, blind date told about, called switched today.",6
"like her? i’m asking friend, totally fine this.",6
"well, seem fine.",6
"well, don’t think this, y'know.",6
"no, no, no, wouldn’t myself, mean would weird.",4
"yeah, no, i’ll get one girls it.",6
"oh, much fun!",0
hey!,5
excited?,0
"yeah! hey, monica rachel work there?",6
"ok, need, um sage branches sacramental wine.",6
"is, oregano",6
"um, that's ok! ok. right. need semen righteous man.",0
"ok, pheebs, know what, that, ritual first place.",6
start throwing things in?,6
"ok, yeah, ok. oh, ok.",6
"ok, barry's letters. adam ritter's boxer shorts.",6
"ok, the, uh receipt dinner nokululu oon ah ah.",6
"look, here's picture scotty jared naked.",6
hey he's wearing sweater.,5
no.,6
eww!,4
last paulo's grappa.,6
"hey, rachel, stuff almost pure...",6
"mona? okay, salmon shirt, would be?",6
sorry spilled wine shirt.,1
"oh, it’s okay.",6
"no, it’s still wet.",0
let get sets.,6
"ooh, something wear.",6
here.,6
"oh umm, i-i don’t know want wear woman’s shirt.",1
no-no that’s man’s shirt.,6
it’s awfully pink.,6
"oh, perfect!",0
you?,6
kitchen slash bathroom.,6
"right, see guys saying. i'll uh, i'll go downstairs fill application.",6
bad people.,4
knew trying get rid him. knew! think could get bathtub kitchen?,5
let’s get show it!,0
"okay, let get cup coffee.",6
"oh rachel, know best coffee house it’s sooo close.",6
closer here?,6
"oh, hey, look, found coffee! okay, let’s skedaddle.",6
"wait, i’m gonna drink somebody’s old coffee.",6
"okay, highness.",6
"um, rachel i’m really sorry. that’s okay, wanna get back together? yeah, okay. anyone else hear that?!",5
know even here?,5
mom called me. her?,6
"no, loaner.",6
i'm sorry yourself.,6
"myself. doctor, nurse, helper guy. so, see game?",6
"yeah, knicks 10. suck.",6
"yeah, they're bad.",6
"i’m sorry won’t able make imaginary wedding, i’m",6
"know. know. panicked, panicked. didn’t want start yelling like ’74 latour.",5
it’s lafite. ’74 latour actually drinking quite nicely.,1
"right comes. i’m gonna this, i’m gonna tell him, i’m gonna strong.",2
called friend mine.,6
yeah?,5
think may able book,6
really?!,5
sweetie?,0
there’s gonna wedding. ross getting married.,1
i’m sorry daddy.,1
don’t believe this!!,6
"oh daddy, stay calm. please.",2
stay calm?!!,3
expect stay calm?!,3
unacceptable rachel!,3
wanna know why?!!,3
punk ross won’t marry you?!,3
that’s it!,3
it?,3
"yes. yes, says i’m damaged goods.",1
"so, you’re like zillionaire?",5
you’re age. you’re age.,5
"y'know what, like, buy state name yourself.",6
like pete dakota?,6
"yeah, or, or, or, mississ-pete.",6
"oh, oh, got it! pete-chicago.",6
that’s state joe.,6
"oh, mississ-pete is?",6
"got go, ah, i’ll see guys later.",6
okay.,6
you’re age!,5
"ah, tomorrow?",6
absolutely!,0
get you!!,0
"okay, i’m running places touch him!",3
"look, something wrong me?",1
mean attracted guys there’s future?,1
"either they’re old, they’re young, there’s pete who’s-who’s crazy me, who’s absolutely perfect me, there’s like zip going on!",1
"mean, seriously, sound like something’s wrong me?",1
no.,6
"okay, i’m gonna go get frank.",6
"so, we’re walking street turn say, “hey, let’s go hang totally nude nudes,” remember?",6
"then, then, turn say, “nah, let’s hang place.” well, nice move dumb ass.",0
"yeah, think better guys sad. hey, uh, remember roller blades?",6
know else i’m gonna miss?,3
"""i’m monica.",3
wash toilet 17 times day.,3
"even people it!""",3
"""hi i’m rachel, sweater tight? no? oh, i’d better wash shrink it!""",3
"""i’m monica, don’t get phone messages interesting people. ever!""",3
hey! call her!,0
"""oh god, love ross! hate ross! love ross! hate ross!""",3
"""oh god, can’t find boyfriend!",3
"guess i’ll stumble across hall sleep first guy find there!""",3
"yeah, get move wanna make dinner reservations.",6
"item j437-a, color: winterberry.",6
"hi umm, listen come here, come in.",6
i’m so-so sorry yesterday.,1
i-i’m really sorry.,1
it’s,0
"listen ross, don’t apologize. understand there.",6
do?,5
"yeah, still feelings me.",1
"and-and honest, i-i still feelings you.",0
"wish work ross, can’t.",1
"it’s complicated rachel baby, i-i just… wasn’t meant be.",1
oh god you’re right.,0
"ross, we…we strong. okay, i-i’m gonna go. i? remember you?",1
no.,6
"i’m telling you, want take care thing, go herbal guy.",6
"thank you, want remove pheebs. don’t want make savory.",6
"y'know girls sleep guys weird things body, tell friends it.",6
gimme this.,6
"hi! okay, don’t mad me, couldn’t resist.",6
brides magazines?,5
"yes, know you’d say asked you, i’m sorry; great would look walking aisle donna carin.",6
"oh, would! oh, get anyway. like clubbing.",1
"weird, know said, uh, morning, lying bed was, imagining would like say yes.",5
"know it’s little sudden, it’s little rushed, it’s totally like something like this, doesn’t mean can’t.",0
right?,0
"mean i’m-i’m crazy pete, know want things, thought saying yes, made really happy.",0
oh god.,5
know. need pie.,6
"hey mon umm, get married, bring two guests?",6
didn’t break fireman?,5
"no, way telling you.",6
"well, turns he’s incredibly sensitive, keeps journal paints.",6
even showed charcoal drawings drew me.,6
wow!,5
"yeah, well he’d prefer water colors, y'know, easy access lot charcoal.",6
"then, going dump jason?",6
"well, yeah, break someone, and… okay jason sensitive, so’s vince plus, vince body y'know?",6
so… it’s really math.,6
"ok, tie again, 41 41.",6
"ok, look! enough enough!",3
"no, two points beat him!",0
"monica, also true",6
can't walk away! i've put four hours!,3
knew married me!,6
agreed take sickness health.,6
"well, sickness!",3
"oh yeah-yeah, lobster.",6
"yeah, mean sick night.",6
"yeah too, night.",6
really?! come didn’t cross paths?,5
"yeah well that’s uh…i stayed room. yeah, don’t want look hamper.",6
can’t believe naked hooker there!,5
wait! wait! maybe she’s hooker,5
"yeah, okay let’s leave two alone.",6
"no! care hormones doing, going random guy!",4
fine! tell roger really looking forward this!,3
