text,solution
"no-no, say-i say, say get back right couch.",6
did. came price.,6
yeah?,5
said boring--ohh!,3
"okay, well handshake?",6
"right, look, insist wearing that, public, y’know, you’re gonna spend rest afternoon yourself.",4
want is!,0
joey tribbiani.,6
"so, guys wanna come eat dinner restaurant sometime next weeks?",6
spill. sink.,6
hey!,5
"please, don’t play music. uh one more.",0
huh?!,5
i’m gonna tell you! you’re bad man broke sarah’s leg.,3
"look, look man, ewing. nice shot. know what, hit water standing boat.",4
sure.,6
"bench, it’s hollow! can’t believe never knew that! oh, presents!!!",5
"mean shoulda seen it, mean carol i’d she’d, she’d see beautiful woman, and, she’d ross y'know look her, i’d think, god, wife cool!",1
"yes, was! him! uh huh! okay, me!",3
"yes, yes is. it’s uh… every time lips! why?! lips?!",3
great she’s poughkeepsie? joke would’ve killed albany.,3
give puck!!,3
oooh it’s getting close!,0
name?,6
"one, two, three, four!",6
exactly.,6
"ok, caravaggio uses chiaroscuro highlight anguish central figure. touch it, really bumpy!.",6
"okay, yeah, gonna work.",6
"uh, can, get message her.",6
"yeah, um, okay see, were, list friend, chandler brought good point international, bumped wynona rider, local.",6
oh. well shut up.,6
what?,6
hey.,6
"here, i'll get it.",6
"ahh, nooo!!",0
"yeah. well, umm.....",1
"yeah, town near?",6
that’s right. don’t worry it.,6
ow!,5
"right, let's go pheebs.",6
absolutely. love way kiss.,0
"no, can’t let stop getting massages!",1
"oh, soon, schmoon. face honey, letting get away time.",1
"love you, too.",0
don’t know. guess people don’t care enough.,6
"ok. wow, guys sure lot books bein' lesbian.",5
we’re even shootin’ anymore?!!,5
sincerely.,6
yeah?,5
i'm like women see shiny guys named chad.,4
that?,5
forgive me? taking calls week!,3
i’m sorry.,1
one right here.,6
i’ll take card.,6
"whoa, ah!! we’re gonna give lemonade?",5
y’know what? you’re upset you’re losing.,0
"uh, you—ready refill?",6
"hey! oh listen, clearing space stuff.",0
thing understand postponing option. we’re getting married.,6
i'm afraid so.,6
unless wanna practice foxtrot again? or-or tango?,6
missed exit!,5
"no! no-no! totally incompetent. called chef recommended me. said, ""ha-ha! gotcha!""",4
wait! joey?,6
saucy!,0
what?!,5
yeah?,5
know.,6
awesome!,0
"y'know what, like, buy state name yourself.",6
think joey?s going react finds blew sister letter?,3
bank.,6
"um, could please tell sergei um, fascinated boutros boutros gali said new york times.",6
"oh, hey guys!",0
"father, paul stevens. dad, ross geller.",6
"no, can't! friends hooking bad idea.",2
drum noise.,6
i’ll see later.,6
"david scientist guy, david love with, david went russia broke heart david!",1
"great, let’s begin. how’s pressure?",0
yeah.,6
it’s vice-president company data reconfiguration statistical factoring companies.,6
"okay. uh, wanna hear something weird?",0
"whew, hot stuff on.",6
"thanks, see party.",6
"okay, everybody clear? we’re gonna pick up…and move it. need teamwork, okay? we’re gonna",6
didn’t.,6
asked?,6
tramp?!,5
"right ladies, here’s we’re gonna do.",6
"remember, evolution?",0
"okay, absolutely!",0
oh my.,5
"i’m ted, moved month ago, new york really scares me.",3
really?!,5
joey? could get that? here? thought room?,5
yes!!! oh!!,0
"okay, i’m gonna get coat i’ll-i’ll put cab.",6
celtics.,6
"gee, don’t know rach. order up!! got yentel soup, james beans, howdy hold dowdy!",0
again. y’know what? think did.,1
don’t say!,5
because! could get live fantasy!,0
"um, it’s going small ceremony.",6
"hey, oh, know guy who's following me? talked today.",6
"hi, um, i'm account number 7143457.",6
"come on, know, thanksgiving. ooh, got bigger half. what'd wish for?",0
"oh mon, laughed hard",0
"three five, what?",6
"honey, don’t bears here.",6
hi!,0
cares them.,6
"oh, hi, ju——hi, jew!",6
fine. you’ll-you’ll watch video get back.,6
ezels!!,4
sucks!,4
oh yeah? how’d happen?,6
hi.,6
"like waking too. oh! beautiful morning. oh, stay day.",0
"rach, you’re great place life. come on, you’ve got great job! good friends",0
"listen honey, i'm hogging ball much jump right take couple punches i'm telling you, feels",6
"aw, you’re right, you’re right. i’m sorry.",6
don’t cameras?!,5
"ah, no-no-no ross. ross joey embarrassing enough.",4
"love specifics, specifics best part!",0
yeah.,6
oh yeah!,5
yo!! spackel boy! get up!,6
"well, seems nice everything, whole thing coming way here, see okay?",3
nothing?,6
"ohh, i'm gonna news!",0
old things.,1
"right, got narrowed to?",6
i'm reading this!,4
go!,6
you’re worst best man ever!,3
"so… i’m gonna get spaceship, i’m gonna go blargon 7 search alternative fuels.",1
really?! that's heard? said that?,5
"can't, gotta go.",6
we’re gonna that.,4
speech! speech! let’s hear birthday girl! huh?,0
"right. right, i’ll it.",1
"3, 2,",6
"no. no, i’m joey tribbiani; scene together yesterday. i-i’m guy coma!",0
"mean we’re not, we’re gonna live together anymore?",1
"okay, first chilean sea bass prepared mango relish bag—why nobody writing down?",6
why?!!,5
what's point?,6
"went would honeymoon, was, uh... really nice.",1
y’know what? think that’s enough now. yeah. don’t want rehearsed.,6
"thanks, bernice. let's go away weekend.",6
"um, chandler, ross, robert.",6
"okay, great!",0
little women. wow!,5
"okay, i’ll see tomorrow!",0
"mean i’m-i’m crazy pete, know want things, thought saying yes, made really happy.",0
"well, heard thinking asking phoebe move thought maybe, talk.",6
"right, hang on!",6
"oh well, that’s uh, little later uh, generally care stay, sure!",0
wait.,6
next day!,0
work starting pile up.,6
oh god. i’m sorry this.,1
"okay, raymond, joey up.",6
"fact, i-i-i married one them.",3
"actor guy, i’m sure about, called answered phone ‘chandler bing,’ said ‘whoa-whoa, short message.’",6
oh no.,2
sweet!,0
i’m list!,5
yeah.,6
"honey, he’s go hit isabella rosselini. i’m sorry don’t got popcorn.",0
"tell, course do. issac. issac. hey, issac. issac, hi! y'know haven’t actually met...",6
hey rach.,6
"oh, go, too.",6
right?,6
"whoa, whoa. fact dumped hit phoebe?",3
"well, jamie name susan's first girlfriend, went back jordie.",6
fine!,3
okay.,6
"okay, i’ll in, 18 pages. front back. exciting.",0
oh.,1
‘cause i’m tribbiani!,0
"joey, tell what’s going on! look like?!",5
"nope! i’m boyfriend. hey pheebs, go?",6
"wanted thank last night, great party!",0
great.,0
what?!,5
westminster abbey!,0
hey. call get there. okay?,6
do?,5
"okay! there's one left, three letter word, dog",6
"oh, let get this. you.",6
wait! wait! maybe she’s hooker,5
"hey, hey, hey, stuff it.",6
well flexed right now!,3
right?,6
"remember ross tried say, ""butternut squash?""",0
"i’m sorry, would move thumb? can’t see seat number.",6
"yeah, think better guys sad. hey, uh, remember roller blades?",6
mean?,5
"oh, that's good. maybe he'll hear pull cord.",3
"we’ll need witnesses testify uh, sound mind.",6
know botched operation purpose.,0
right.,6
"joey, look. trust me, men wearing spring catalog. look. see look,",6
"allright, fine, one thought! hot nanny, gotta see her!",0
coming home?,6
so?,6
"okay, who’s next?!",6
go!,3
"okay, bla-bla-bla-bla!! it?!",0
no.,6
"then, said thing about, bringing mesozoic era 21st century.",6
"anyway, go. okay, bye.",6
know took just-just save time confess!,3
"okay, happened?",6
"okay, put lotion!",6
"well, mean, sure want go her?",6
"no, horny monica minister called, wanting know still together.",4
"oh umm, i-i don’t know want wear woman’s shirt.",1
oh god! oh god!,5
coming.,6
damn it!,0
think that’s youngest girl ever reject me.,0
"okay, okay, bye",6
course do! i’m gonna give back soon they’re done key shining place.,6
"well, yes, it’s kind’ve unusual house.",6
"y'know mean really exciting first like, okay, gonna eat ever?",3
"awww, hotel toiletries japan.",0
say much bigger person am.,6
ok.,6
op.,6
oh.,0
"yeah, yeah, last roommate kip...",6
"oh, yeah!",0
you’re right. maybe shouldn’t even go call back.,6
are!,0
"717? where’s 717? hey, you’ve susan right?",5
"uh, 2:30 morning!",1
hey.,6
yeah.,6
i’ll there.,6
"hey, check out, i’m slut!",0
"i'm 26, i'm even thinking babies yet.",3
"say, really admire you’re doing. raising alone.",6
dangerous liaisons,6
hey pheebs!,0
...now,3
hey.,6
nooo. story worked chandler sold out.,1
hey!,0
"oh, okay, y’know is?",6
it’s backwards.,3
"honey, take care, don’t babies get back.",6
"yes. yes, thanks letting use phone... saving life.",0
really?!,5
"do-do you, brothers?",6
"oh, that’s gonna work now? you’re gonna order around time?",0
"yeah, it’s mine.",6
do?,5
gotta take canoe!,3
"umm, you’re right.",6
"yeah, don’t think joe.",6
ross?,6
what's opposite man?,6
hi! sorry i’m late. sleeping?,6
"windows clean, candels lit.",6
"it’s y'know, couple hours, hasn’t called. even care, y'know.",1
"i'd love too. shoot, gotta go. so, i'll talk later.",6
cuba?,1
there’s nothing handle.,0
"hey, guys! take look this! check baby out, dug hole!",5
"think it’s great. it’s great. y’know, they’re thinking changing name place.",6
serious? oh god.,5
"joey. hey jake, like knicks?",6
"come on, i'll use left hand, huh?",3
okay. let’s use brush.,6
"well, see, the-the thing is, we-we got, kinda one shot make right.",6
where's chandler?,6
hey!!,0
obviously went crazy.,3
can’t tell you. it’s secret.,6
here?! now?!,5
"ah,",6
"listen, look thought lot tell bottom line, ross, stay married.",1
really?,5
"oh, cute.",0
"safe street, safe building, there's nothing",6
"oh right, yeah okay, mom could, can’t. don’t that....",6
"phoebe, hang second. here, take car, go pick friends.",6
kind classy place.,6
"joey, go first, wanna looking keys.",6
"well, i-i gotta go break bonnie.",1
ate bug.,4
"need talk you, it’s pretty urgent. it’s monica chandler.",6
oh god.,5
"oh, blame? nice bell man drag luggage 10 different rooms?",3
"yeah? listen closely, devon got weak ankle.",6
ohh.,6
"hey now! accident, okay.",3
mean dr. geller?,6
do?,6
robert!,3
"oh, hey, mon, still like old blouses dresses high school?",6
god. okay. ha-ha-ha beat ya! sucker!,5
"make $1,600 week do; guys make that?",3
"really uh-uh three person game, y'know?",6
"breaking up, look them.",6
"that’s true, great pictures us!",5
"oh know uh kash, really liked day. said thought charming.",6
"like you, don’t even know work?",5
"that’s dumb said, don’t tell said that.",6
ohh that’s nice.,0
leslie?,6
"oh also, might interested know ph.d.",6
can’t believe it!,5
hi!,6
"oh yeah. ah, move hamper, see color tile used be. yeah.",4
"hey! continuing countdown favorite meals. tonight, no. 3, macaroni cheese cut hot dogs.",6
yeah. you?,6
"no! no, i’m minister! alright, look-look, put ‘em phone, i’ll marry right now.",3
"big, dumb, stupid, doofy idiot, doofy idiot hairdo, huh?!",3
"ross, still can’t forgive did, can’t, just, sometimes i’m just, feel so...",1
oh god! oh god!!,1
"ah, ever closest.",6
get ice here?!,1
"told you, didn’t time!",3
"oh sure, go sissy.",4
so?,6
go.,6
"well y’know say, 23",6
"know mona, hear out.",6
okay.,6
well would know?! even read it!,3
ugh!,4
went home told wife tulsa won’t go.,6
"peach pit. night we, uh- had-",6
"oh yeah, picked guy, 37135.",6
"well let know can, y’know bake pie cover it.",6
"no. no, don’t. could dear go tell him?",1
"stunning entertainment center. fine, fine italian craftsmanship.",6
no! let go!,3
"look, saw best friends brains smeared across canvas, that’s gonna me, me.",1
you’re right.,6
"um, i've got something eye, uh, joey, could check light, please?",6
"well, i’m gonna go get water.",6
guys would never want go lecture me.,6
well... happens nice... guy....,6
think know well.,3
"okay. and, my, dead, mother, says, you, are, it. i'm rachel.",6
ohh. this?,5
how're doing?,1
"hi, uh, carol here?",6
"stuff leg waxing, just, looked amazing....",0
"weird, know said, uh, morning, lying bed was, imagining would like say yes.",5
"i'm going, i'm gone.",6
yeah proposed ring got goose bumps.,1
"oh, totally. oh, god, oh, seemed happy too.",1
that’s magic story use wanna sex!,3
"hey, doin’?",6
"hey, mopping ceiling?",1
really?,5
"really fast, wound exposed.",6
no!,4
"ooohh, porsche!",5
tonight.,6
you’ll perfect this! that’s already name!,0
"look look! he's again, guy telescope!",5
"ross, gotta follow heart.",6
"come on! come on! here, okay-okay, see this? tiny thing looks like peanut?",0
"no, right, drop act tommy.",6
no: chandler accident can’t perform sexually would want take lover satisfy needs longer fulfill.,6
"umm, free tomorrow night.",6
i'm holiday armadillo! i'm friend santa's sent wish merry christmas!,0
minute!!,3
oh-oh!,5
"we've got ground-up flesh formerly cute cows turkeys, ew...",4
"well let’s see, guy ferrets, that’s plural.",4
"oh, sure ok?",1
one think is?,6
know anything.,3
stop chandler. i’m sorry too.,1
"uh sure, sure.",6
what?,6
i’m missin’ picture time?!,0
i’ll it.,6
"like, like anti-paolo!",3
hold it! n.y.p.d! freeze punk!,3
who’s chip?,6
hey!,0
"now, enough us know tell know!",6
"oh, bing-a-ling. i’ll wait you. even know long you’re going gone?",1
"okay, back train, sat near door, she’d pass wanted switch cars.",0
oh god!,5
haven’t taught anything normal 6-year-old doesn’t know anyway!,6
got rachel pregnant?!,5
"hi sweetie. so, whispering?",6
"umm ma’am, minute? kind bad news. don’t think move tulsa.",1
gave really quickly.,6
start throwing things in?,6
plan things.,6
see? see? looking fat pervert!,3
oh cool! made cry!,0
"fine. okay, enjoy concert.",4
if...,2
"y’know one poughkeepsie, even though she’s two hour train ride away, really pretty, really smart, and-and lot fun.",6
why?,5
hey! how’d go?,1
"ok, hypothetically, married i'm 40?",3
pat sajak?,6
"no, it’s okay. some-some kid asked pick him, don’t",6
i-i studied evolution.,0
"okay, don’t freak out. i’ll go.",6
see later rach.,6
"no, two sisters. one masculine energy.",6
oooooooooooooohhhhhhhhhhh,5
"ok, funny clown. funny clown naps, naps sleep.",6
"yeah, see.. took mine. chandler, you?",6
parents’?,6
let see that!,5
hey guys!,6
"ok, three, ben.",6
no-no—really?!,5
"yeah-yeah, except apollo 8 didn’t actually land moon.",6
what?,5
kevin.,6
okay?,6
